1715046,河北大学取消考试学生紧急离校,老师:回不了家的到老师家过年,https://video.pearvideo.com/mp4/adshort/20210105/cont-1715046-15562045_adpkg-ad_hd.mp4
1714972,昆明一楼盘消防喷淋离地仅2米1，业主吐槽：直接当喷头用,https://video.pearvideo.com/mp4/adshort/20210105/cont-1714972-15561247_adpkg-ad_hd.mp4
1714973,居民家浓烟弥漫邻居敲门不应，民警赶来一看是屋主在熏腊肉,https://video.pearvideo.com/mp4/adshort/20210105/cont-1714973-15561249_adpkg-ad_hd.mp4
1714966,石家庄有超市停业，学校紧急放假，学生：下午考试被临时取消,https://video.pearvideo.com/mp4/adshort/20210105/cont-1714966-15561248_adpkg-ad_hd.mp4
1714902,杭州地铁7号线施工大揭秘：940天完成近40公里地铁线,https://video.pearvideo.com/mp4/adshort/20210105/cont-1714902-15561394_adpkg-ad_hd.mp4
1714928,沈阳已设置重点管控区域，大连志愿者挨家挨户配送生活物资,https://video.pearvideo.com/mp4/adshort/20210105/cont-1714928-15561018_adpkg-ad_hd.mp4
1714950,女孩考第一溺亡双胞胎姐姐不吃不喝，家属诉求：给予心理疏导,https://video.pearvideo.com/mp4/adshort/20210105/cont-1714950-15561100_adpkg-ad_hd.mp4
1714924,70万1针特效药降价，2岁患儿母亲哽咽：会拼全力救孩子,https://video.pearvideo.com/mp4/adshort/20210105/cont-1714924-58-162201_adpkg-ad_hd.mp4
1714930,贵州大叔嫁女陪嫁28万现金和一套房：儿子结婚只花了十几万,https://video.pearvideo.com/mp4/adshort/20210105/cont-1714930-15561017_adpkg-ad_hd.mp4
1714927,张家口云顶滑雪场通报一滑雪者摔倒身亡：警方已介入,https://video.pearvideo.com/mp4/adshort/20210105/cont-1714927-15560963_adpkg-ad_hd.mp4
1714926,邢台全面进入战时状态，小区进出需要健康码,https://video.pearvideo.com/mp4/adshort/20210105/cont-1714926-15560829_adpkg-ad_hd.mp4
1714918,石家庄多个小区采取封闭管理：发现阳性检测者，全员核酸检测,https://video.pearvideo.com/mp4/adshort/20210105/cont-1714918-15560835_adpkg-ad_hd.mp4
1714693,兰大女生当兵2年后重返校园：学会自律，珍惜在校时光,https://video.pearvideo.com/mp4/adshort/20210105/cont-1714693-15560791_adpkg-ad_hd.mp4
1714920,猴哥尝到投喂甜头赖老太家不走，逗鸡毁菜气到村民报警,https://video.pearvideo.com/mp4/adshort/20210105/cont-1714920-15560793_adpkg-ad_hd.mp4
1714916,沈阳确诊出车司机搭载的抚顺3名乘客全部找到，核酸均为阴性,https://video.pearvideo.com/mp4/adshort/20210105/cont-1714916-15560758_adpkg-ad_hd.mp4
1714894,轿车被48米建筑垃圾围堵三个月，车主无法用车叫苦不迭,https://video.pearvideo.com/mp4/adshort/20210105/cont-1714894-15560731_adpkg-ad_hd.mp4
1714861,考第一被质疑后溺亡女孩同学：她自尊心强，曾说被怀疑作弊,https://video.pearvideo.com/mp4/adshort/20210105/cont-1714861-15560701_adpkg-ad_hd.mp4
1714886,东北汉子冲进火场救人被熏成黑脸：差几秒，我就倒在里面了,https://video.pearvideo.com/mp4/adshort/20210105/cont-1714886-15560659_adpkg-ad_hd.mp4
1714908,探访石家庄疫情高风险地区：部分村庄封村，外村人一律不让进,https://video.pearvideo.com/mp4/adshort/20210105/cont-1714908-15560638_adpkg-ad_hd.mp4
1714906,“北京时间”产生于西安，科学家解读选址考量因素,https://video.pearvideo.com/mp4/adshort/20210105/cont-1714906-15560549_adpkg-ad_hd.mp4
1714907,16人聚餐吃了800元无人结账，老板询问反遭怼：多大点事儿,https://video.pearvideo.com/mp4/adshort/20210105/cont-1714907-15560637_adpkg-ad_hd.mp4
1714892,重庆一地铁站出口建在坡顶，居民：期待未来的变化,https://video.pearvideo.com/mp4/adshort/20210105/cont-1714892-15560550_adpkg-ad_hd.mp4
1714900,河北南宫一小区发现高度疑似密接人员，小区全面封闭只进不出,https://video.pearvideo.com/mp4/adshort/20210105/cont-1714900-15560548_adpkg-ad_hd.mp4
1714901,杭州运河边8平米小书摊开了13年，店主兼职拉货补贴,https://video.pearvideo.com/mp4/adshort/20210105/cont-1714901-15560544_adpkg-ad_hd.mp4
1714877,河南商丘鹦鹉卖家被追刑责，养殖户：不敢卖不敢放，放也犯法,https://video.pearvideo.com/mp4/adshort/20210105/cont-1714877-15560499_adpkg-ad_hd.mp4
1714895,石家庄小果庄村1天增加8例确诊病例，为全国唯一高风险地区,https://video.pearvideo.com/mp4/adshort/20210105/cont-1714895-15560459_adpkg-ad_hd.mp4
1714801,48岁女教师重新高考学法律：直接进入老年生活是种损失,https://video.pearvideo.com/mp4/adshort/20210105/cont-1714801-15560352_adpkg-ad_hd.mp4
1714873,不认失散聋哑儿夫妻已接走儿子，养父：两验DNA，归属没说清,https://video.pearvideo.com/mp4/adshort/20210105/cont-1714873-15560356_adpkg-ad_hd.mp4
1714846,7岁男童煤气中毒脑死亡，父母含泪为其捐器官救同龄人,https://video.pearvideo.com/mp4/adshort/20210105/cont-1714846-15560326_adpkg-ad_hd.mp4
1714875,连夜出发！衡水110名护士紧急集结支援中风险地区,https://video.pearvideo.com/mp4/adshort/20210105/cont-1714875-15560268_adpkg-ad_hd.mp4
1713843,打满全场丨院感专家李素英回忆援鄂：90后00后医护最让我感动,https://video.pearvideo.com/mp4/adshort/20210104/cont-1713843-15559433_adpkg-ad_hd.mp4
1714869,河北新增14例确诊30例无症状，石家庄一村庄调整为高风险地区,https://video.pearvideo.com/mp4/adshort/20210105/cont-1714869-15560218_adpkg-ad_hd.mp4
1714862,应急部披露襄汾饭店坍塌致29死细节：8次违规扩建，监管不严,https://video.pearvideo.com/mp4/adshort/20210105/cont-1714862-15560157_adpkg-ad_hd.mp4
1714858,山西运城一楼房倒塌火花四溅，附近商户：拆迁时挂断了电线,https://video.pearvideo.com/mp4/adshort/20210104/cont-1714858-15560088_adpkg-ad_hd.mp4
1714844,车主卖车发现购车前竟有2次维保记录，查询后第二天记录被删,https://video.pearvideo.com/mp4/adshort/20210104/cont-1714844-15560065_adpkg-ad_hd.mp4
1714849,河北4地区升为中风险，有地区发公开信建议在外者不返乡过年,https://video.pearvideo.com/mp4/adshort/20210104/cont-1714849-15560043_adpkg-ad_hd.mp4
1714847,班主任回应女孩考第一被质疑后溺亡：与学校和老师没有关系,https://video.pearvideo.com/mp4/adshort/20210104/cont-1714847-15559965_adpkg-ad_hd.mp4
1714853,大理一男子扶母亲康复锻炼时下狠脚，游客痛心质问,https://video.pearvideo.com/mp4/adshort/20210104/cont-1714853-15560009_adpkg-ad_hd.mp4
1714850,武汉百架无人机摆出巨型笑脸，市民：2021年要笑着过,https://video.pearvideo.com/mp4/adshort/20210104/cont-1714850-15559988_adpkg-ad_hd.mp4
1714764,考生投诉在高校参加考试手机被偷：监考老师放在没监控的走廊,https://video.pearvideo.com/mp4/adshort/20210104/cont-1714764-15559877_adpkg-ad_hd.mp4
1714838,美呆了！香格里拉丽江同现七彩祥云， 网友直呼：开年好运,https://video.pearvideo.com/mp4/adshort/20210104/cont-1714838-15559834_adpkg-ad_hd.mp4
1714833,班主任醉驾送学生回家致2死1伤,律师:3位受害者可互相提索赔,https://video.pearvideo.com/mp4/adshort/20210104/cont-1714833-15559982_adpkg-ad_hd.mp4
1714269,为下海救人英雄赠送万元小马驹当事人：每周去山里帮牧民卖马,https://video.pearvideo.com/mp4/adshort/20210104/cont-1714269-15559602_adpkg-ad_hd.mp4
1714835,赢了才跟你走!四川一对新人接亲当天打麻将:三局两胜让了男方,https://video.pearvideo.com/mp4/adshort/20210104/cont-1714835-15559801_adpkg-ad_hd.mp4
1714816,民法典施行后高空抛物第一案：孩子扔矿泉水瓶家长赔9万,https://video.pearvideo.com/mp4/adshort/20210104/cont-1714816-15559732_adpkg-ad_hd.mp4
1714830,眼科专家复盘艾芬爱尔眼科就诊全程：术前应全面查眼底并告知,https://video.pearvideo.com/mp4/adshort/20210104/cont-1714830-15559738_adpkg-ad_hd.mp4
1714772,山西12岁女孩遭继母虐打成植物人，父亲：检方将以虐待罪起诉,https://video.pearvideo.com/mp4/adshort/20210104/cont-1714772-15559629_adpkg-ad_hd.mp4
1714808,3年恋爱被分手，小伙抢前女友手机找线索，民警：该分就分了,https://video.pearvideo.com/mp4/adshort/20210104/cont-1714808-15559653_adpkg-ad_hd.mp4
1714795,公交司机路遇老人被撞飞，立即下车心肺复苏抢救5分钟,https://video.pearvideo.com/mp4/adshort/20210104/cont-1714795-15559582_adpkg-ad_hd.mp4
1714803,重庆男子自制防盗扣拆除工具，专偷优衣库羽绒服,https://video.pearvideo.com/mp4/adshort/20210104/cont-1714803-15559559_adpkg-ad_hd.mp4
1714804,大连居家隔离实施“14+7”管控措施，期间要做4次核酸检测,https://video.pearvideo.com/mp4/adshort/20210104/cont-1714804-15559464_adpkg-ad_hd.mp4
1714768,冰溜子坠落砸中过路父子，父亲做开颅手术保住性命,https://video.pearvideo.com/mp4/adshort/20210104/cont-1714768-15559441_adpkg-ad_hd.mp4
1714793,律师谈尚德未兑现宝马奖励：悬赏虽未写进合同但有法律效力,https://video.pearvideo.com/mp4/adshort/20210104/cont-1714793-15559380_adpkg-ad_hd.mp4
1714781,大连8旬奶奶回应喊话鼓励志愿者走红:不能冲在一线但感同身受,https://video.pearvideo.com/mp4/adshort/20210104/cont-1714781-15559227_adpkg-ad_hd.mp4
1714787,四川夹江一陶瓷厂大火黑烟滚滚，官方通报：无人员伤亡,https://video.pearvideo.com/mp4/adshort/20210104/cont-1714787-15559319_adpkg-ad_hd.mp4
1714788,女方回应内衣买太小不让接亲：买的最小号，寓意嫁进门穿小鞋,https://video.pearvideo.com/mp4/adshort/20210104/cont-1714788-15559318_adpkg-ad_hd.mp4
1714778,湖北一外卖小哥深夜送餐与小区保安起冲突，受伤身亡,https://video.pearvideo.com/mp4/adshort/20210104/cont-1714778-15559224_adpkg-ad_hd.mp4
1714761,17岁男生反击猥亵少女者被批捕， 辩护律师申请撤案,https://video.pearvideo.com/mp4/adshort/20210104/cont-1714761-15559128_adpkg-ad_hd.mp4
1714746,重庆两指大姐日包抄手上万个，20年挣了4套房：要有奋斗目标,https://video.pearvideo.com/mp4/adshort/20210104/cont-1714746-15559029_adpkg-ad_hd.mp4
1714758,徒手挡刀艺考生被评见义勇为，被砍右手仍无法弹琴,https://video.pearvideo.com/mp4/adshort/20210104/cont-1714758-1427-143814_adpkg-ad_hd.mp4
1714749,萌物来袭！短耳鸮受伤蹲路边，小伙抱去求助民警,https://video.pearvideo.com/mp4/adshort/20210104/cont-1714749-15558968_adpkg-ad_hd.mp4
1714752,模仿钢铁侠校长病逝后副校长再出金句:不当干饭人,要有学习魂,https://video.pearvideo.com/mp4/adshort/20210104/cont-1714752-15558988_adpkg-ad_hd.mp4
1714744,四川犍为县发生4.2级地震，震源深度13千米，消防已赶往现场,https://video.pearvideo.com/mp4/adshort/20210104/cont-1714744-15558915_adpkg-ad_hd.mp4
1714742,4年级留守女童做菜迎父母回家，菜是自己在学校种的,https://video.pearvideo.com/mp4/adshort/20210104/cont-1714742-15558904_adpkg-ad_hd.mp4
1714737,越野车冲下高速车内儿童飞出坠入草丛，救援人员苦寻2小时,https://video.pearvideo.com/mp4/adshort/20210104/cont-1714737-15558824_adpkg-ad_hd.mp4
1714735,11岁男孩反复吐血6年，医生7个多小时手术取出4公分松针,https://video.pearvideo.com/mp4/adshort/20210104/cont-1714735-15558883_adpkg-ad_hd.mp4
1714732,航拍107万亩原始胡杨林雾凇美景，游客感慨进仙境了,https://video.pearvideo.com/mp4/adshort/20210104/cont-1714732-15558874_adpkg-ad_hd.mp4
1714725,边牧嘴垫排球扣杀小区保安，狗主人：幼时爱乱尿，以为很笨,https://video.pearvideo.com/mp4/adshort/20210104/cont-1714725-15558823_adpkg-ad_hd.mp4
1714731,宁波一急诊科医生注射新冠疫苗：接种后无需隔离，无不良反应,https://video.pearvideo.com/mp4/adshort/20210104/cont-1714731-15558764_adpkg-ad_hd.mp4
1714720,滨州新增1例无症状系英国留学生，隔离期间多次检测为阴性,https://video.pearvideo.com/mp4/adshort/20210104/cont-1714720-15558641_adpkg-ad_hd.mp4
1714715,男子花百元购物抽中一整头肥猪：拿回家熏腊肉,https://video.pearvideo.com/mp4/adshort/20210104/cont-1714715-15558611_adpkg-ad_hd.mp4
1714713,消防车救火遇私家车挡道，居民合力把车抬路边,https://video.pearvideo.com/mp4/adshort/20210104/cont-1714713-15558527_adpkg-ad_hd.mp4
1714718,20元烧烤配送费35元?小伙下怪单外卖员带民警来送:越想越害怕,https://video.pearvideo.com/mp4/adshort/20210104/cont-1714718-15558568_adpkg-ad_hd.mp4
1714717,南方人实名羡慕！零下20多度新疆少年雪地踢足球：很爽很刺激,https://video.pearvideo.com/mp4/adshort/20210104/cont-1714717-15558547_adpkg-ad_hd.mp4
1713389,重庆地标烂尾楼20年后重启：周边涨10倍，购房者只能退本金？,https://video.pearvideo.com/mp4/adshort/20210101/cont-1713389-15556662_adpkg-ad_hd.mp4
1714707,沈阳1新增确诊病例为出租车司机，市内3区开展第二轮全员检测,https://video.pearvideo.com/mp4/adshort/20210104/cont-1714707-15558500_adpkg-ad_hd.mp4
1714710,赤壁一景区关公雕像酷似变形金刚，游客看法各异,https://video.pearvideo.com/mp4/adshort/20210104/cont-1714710-15558467_adpkg-ad_hd.mp4
1714691,老汉儿子车祸去世全市场帮卖鱼：你们给了我生活的勇气,https://video.pearvideo.com/mp4/adshort/20210104/cont-1714691-15558439_adpkg-ad_hd.mp4
1714571,17岁男生反击猥亵少女者被批捕：两人打斗，对方鼻子骨折,https://video.pearvideo.com/mp4/adshort/20210104/cont-1714571-15558456_adpkg-ad_hd.mp4
1712938,打满全场丨他最先用ECMO治疗新冠：不会放弃存活率低的病人,https://video.pearvideo.com/mp4/adshort/20201231/cont-1712938-15555693_adpkg-ad_hd.mp4
1714697,河北新增4例本地确诊病例，新增13例本土无症状感染者,https://video.pearvideo.com/mp4/adshort/20210104/cont-1714697-15558385_adpkg-ad_hd.mp4
1714696,大连本轮疫情出现1人传染33人超级传播，3名病例已出院隔离,https://video.pearvideo.com/mp4/adshort/20210103/cont-1714696-15558359_adpkg-ad_hd.mp4
1714690,高数老师出题定学号抽查作业，学生：枯燥的高数课变得有趣了,https://video.pearvideo.com/mp4/adshort/20210103/cont-1714690-15558272_adpkg-ad_hd.mp4
1714692,石家庄新增确诊病例曾参加婚礼，密切接触者已全部集中隔离,https://video.pearvideo.com/mp4/adshort/20210103/cont-1714692-15558311_adpkg-ad_hd.mp4
1714688,高校班主任醉驾送学生回家致2死1伤，学生：劝阻过但他不听,https://video.pearvideo.com/mp4/adshort/20210103/cont-1714688-15558282_adpkg-ad_hd.mp4
1714670,沈阳新增3例本土确诊病例:两医疗机构被销证,189所学校不返校,https://video.pearvideo.com/mp4/adshort/20210103/cont-1714670-15558147_adpkg-ad_hd.mp4
1714674,31岁大龄农村小伙相亲记：择偶标准一降再降，仍没找到合适的,https://video.pearvideo.com/mp4/adshort/20210103/cont-1714674-15558085_adpkg-ad_hd.mp4
1714671,因“内衣买小了”新郎接亲遭拒，知情人讲述详情,https://video.pearvideo.com/mp4/adshort/20210103/cont-1714671-15558115_adpkg-ad_hd.mp4
1714659,老人举牌坐店门口催物业费，街道办：行为不妥,查实后将介入,https://video.pearvideo.com/mp4/adshort/20210103/cont-1714659-15558116_adpkg-ad_hd.mp4
1714675,提前放假!内蒙通辽市中小学不再组织期末考试,元旦后不再返校,https://video.pearvideo.com/mp4/adshort/20210103/cont-1714675-15558086_adpkg-ad_hd.mp4
1714672,重庆巫溪兰英大峡谷附近一小车坠河，致4死1伤,https://video.pearvideo.com/mp4/adshort/20210103/cont-1714672-15558062_adpkg-ad_hd.mp4
1714667,江苏海安新冠密接者核酸阴性：系包车返乡，当地急寻同车乘客,https://video.pearvideo.com/mp4/adshort/20210103/cont-1714667-15558039_adpkg-ad_hd.mp4
1714662,90后退伍军人车祸离世捐器官救5人，家属：换个身份活下去,https://video.pearvideo.com/mp4/adshort/20210103/cont-1714662-15557999_adpkg-ad_hd.mp4
1714661,小伙做完核酸检测回家搬来840盒自热米饭:见医务人员盒饭冰凉,https://video.pearvideo.com/mp4/adshort/20210103/cont-1714661-15557935_adpkg-ad_hd.mp4
1714660,丽江金沙江大桥开通，游客违停拍风景，还有人骑护栏起舞,https://video.pearvideo.com/mp4/adshort/20210103/cont-1714660-15557917_adpkg-ad_hd.mp4
1714656,铁栏杆挡不住！游客不顾路面结冰，教孩子闯西湖集贤亭拍照,https://video.pearvideo.com/mp4/adshort/20210103/cont-1714656-15557893_adpkg-ad_hd.mp4
1714653,零下5度老师熬100斤姜汁给艺考生喝：让学生进考场前暖暖身子,https://video.pearvideo.com/mp4/adshort/20210103/cont-1714653-15557866_adpkg-ad_hd.mp4
1714650,沈阳-23℃全面核酸检测，网格员口罩结冰冻硬：坚持就是胜利,https://video.pearvideo.com/mp4/adshort/20210103/cont-1714650-15557865_adpkg-ad_hd.mp4
1714651,黑龙江新增4例本土确诊病例，黑河公交车出租车停运,https://video.pearvideo.com/mp4/adshort/20210103/cont-1714651-15557855_adpkg-ad_hd.mp4
1714649,辽宁新增2例本土确诊病例，沈阳再增两个中风险地区,https://video.pearvideo.com/mp4/adshort/20210103/cont-1714649-15557811_adpkg-ad_hd.mp4
1713833,打满全场丨疫情上报第一人张继先：为病人开了1毛钱药的医生,https://video.pearvideo.com/mp4/adshort/20210101/cont-1713833-15556109_adpkg-ad_hd.mp4
1714625,的哥心脏骤停，路人跪地做心肺复苏抢回一命：学过专业急救,https://video.pearvideo.com/mp4/adshort/20210102/cont-1714625-15557660_adpkg-ad_hd.mp4
1714617,学员投诉尚德机构承诺成绩好送宝马，考研结束一年仍未兑现,https://video.pearvideo.com/mp4/adshort/20210102/cont-1714617-15557661_adpkg-ad_hd.mp4
1714624,男子曝3箱冰峰被冻飞瓶盖，厂家：有做防冻，或是商户没放好,https://video.pearvideo.com/mp4/adshort/20210102/cont-1714624-15557644_adpkg-ad_hd.mp4
1714623,大连海洋大学老师和学生隔墙上网课，三餐统一送入寝室,https://video.pearvideo.com/mp4/adshort/20210102/cont-1714623-15557605_adpkg-ad_hd.mp4
1714612,南美200斤危重女病人当地就医无果，江苏援外医生成功救治,https://video.pearvideo.com/mp4/adshort/20210102/cont-1714612-15557586_adpkg-ad_hd.mp4
1714611,曝数十顾客被困唯品会商场电梯40分钟：应急按钮没反应,https://video.pearvideo.com/mp4/adshort/20210102/cont-1714611-15557509_adpkg-ad_hd.mp4
1714600,工作人员上门为1400人的面包厂核酸检测，不影响企业正常生产,https://video.pearvideo.com/mp4/adshort/20210102/cont-1714600-15557431_adpkg-ad_hd.mp4
1714605,吉林松花江畔迎来新年首场雾凇，江上雾气缭绕像开了锅,https://video.pearvideo.com/mp4/adshort/20210102/cont-1714605-15557464_adpkg-ad_hd.mp4
1714606,郑州羊肉哥开店11年送出5千斤羊肉：遭受质疑也要坚持,https://video.pearvideo.com/mp4/adshort/20210102/cont-1714606-15557446_adpkg-ad_hd.mp4
1714603,一家7口元旦聚餐时地面突然塌陷，最深达到一米多,https://video.pearvideo.com/mp4/adshort/20210102/cont-1714603-15557416_adpkg-ad_hd.mp4
1714602,三姐妹穿汉服登华山舞剑：5岁习武，祖辈生活在山下,https://video.pearvideo.com/mp4/adshort/20210102/cont-1714602-15557403_adpkg-ad_hd.mp4
1714598,女子误将85万卖房款转给陌生人，网友：幸好我没这么多钱,https://video.pearvideo.com/mp4/adshort/20210102/cont-1714598-15557397_adpkg-ad_hd.mp4
1714597,沈阳街头散落百件用过的防护服，市民看护数小时防止他人误碰,https://video.pearvideo.com/mp4/adshort/20210102/cont-1714597-15557331_adpkg-ad_hd.mp4
1714590,黑河新增3例无症状感染者，五大连池风景区援助50万抗疫物资,https://video.pearvideo.com/mp4/adshort/20210102/cont-1714590-15557309_adpkg-ad_hd.mp4
1714596,小学老师让家长到指定书店买教辅，教体局：下学期就解聘,https://video.pearvideo.com/mp4/adshort/20210102/cont-1714596-15557313_adpkg-ad_hd.mp4
1714588,官方回应村支书持刀威胁村民：其女与村民有纠纷，已行拘,https://video.pearvideo.com/mp4/adshort/20210102/cont-1714588-15557280_adpkg-ad_hd.mp4
1710013,章莹颖父母不愿放弃寻找女儿：希望有能力的人来帮助,https://video.pearvideo.com/mp4/adshort/20210102/cont-1710013-15557242_adpkg-ad_hd.mp4
1714584,东北大叔雪地画虎吓唬野猪,免费为南方网友作画订单排到2月份,https://video.pearvideo.com/mp4/adshort/20210102/cont-1714584-15557224_adpkg-ad_hd.mp4
1714585,沈阳社区检测点医护一人检测上千人，工作结束后席地而睡,https://video.pearvideo.com/mp4/adshort/20210102/cont-1714585-15557239_adpkg-ad_hd.mp4
1714582,6旬老人驾车坠河，民警大雪中跳冰水救人：生命第一位,https://video.pearvideo.com/mp4/adshort/20210102/cont-1714582-15557635_adpkg-ad_hd.mp4
1714581,游客无视提醒投食，新年首日动物园猴山变成垃圾山,https://video.pearvideo.com/mp4/adshort/20210102/cont-1714581-15557180_adpkg-ad_hd.mp4
1714580,不惧寒潮！重庆大爷大妈嘉陵江跳水跨年：我健康，我快乐,https://video.pearvideo.com/mp4/adshort/20210102/cont-1714580-15557197_adpkg-ad_hd.mp4
1714578,成都民警新年第一天跳湖救轻生女子：这辈子没为谁这样拼过命,https://video.pearvideo.com/mp4/adshort/20210102/cont-1714578-15557152_adpkg-ad_hd.mp4
1714570,千名大学生元旦互换礼物,校长送女生回家车票:放寒假早点回家,https://video.pearvideo.com/mp4/adshort/20210102/cont-1714570-15557097_adpkg-ad_hd.mp4
1714522,热干面的2020年：见证了武汉从封锁到重启，人们距离从远到近,https://video.pearvideo.com/mp4/short/20210101/cont-1714522-15556524-hd.mp4
1714569,官方回应“湖北应急”直升机现身婚礼现场：非政府资产,https://video.pearvideo.com/mp4/adshort/20210102/cont-1714569-15557044_adpkg-ad_hd.mp4
1714565,辽宁新增7例本土确诊病例，沈阳设置重点管控区公共场所停业,https://video.pearvideo.com/mp4/adshort/20210102/cont-1714565-15557023_adpkg-ad_hd.mp4
1714564,儿子车祸截瘫夫妻照顾16年：去KTV唱歌练气息，盼他站起来,https://video.pearvideo.com/mp4/adshort/20210102/cont-1714564-4333-094857_adpkg-ad_hd.mp4
1711499,打满全场｜武汉感染新冠医生余昌平：病床上录视频为消除恐慌,https://video.pearvideo.com/mp4/adshort/20201231/cont-1711499-15555445_adpkg-ad_hd.mp4
1714563,山东一汽车零件包装核酸呈阳性：外市一确诊病例销售产品流入,https://video.pearvideo.com/mp4/adshort/20210102/cont-1714563-15556981_adpkg-ad_hd.mp4
1714551,350名冬泳爱好者西湖劈波斩浪迎新年 ，最大的84岁,https://video.pearvideo.com/mp4/adshort/20210101/cont-1714551-15556921_adpkg-ad_hd.mp4
1714549,警方通报男子核酸检测点殴打民警:插队引不满,父子二人被刑拘,https://video.pearvideo.com/mp4/adshort/20210101/cont-1714549-15556899_adpkg-ad_hd.mp4
1714536,贵州清镇6秒绿灯已调成27秒，市民：不用跑可从容走过,https://video.pearvideo.com/mp4/adshort/20210101/cont-1714536-15556704_adpkg-ad_hd.mp4
1714548,大二女生游乐场跨年抽奖成超级锦鲤，领到新车家人不相信,https://video.pearvideo.com/mp4/adshort/20210101/cont-1714548-15556909_adpkg-ad_hd.mp4
1714547,大连理工通报学生校内车祸身亡:涉事司机为学校教师,警方介入,https://video.pearvideo.com/mp4/adshort/20210101/cont-1714547-15556817_adpkg-ad_hd.mp4
1714543,租客违规入住猥亵女室友，自如：将加强租户信息核对,https://video.pearvideo.com/mp4/adshort/20210101/cont-1714543-15556780_adpkg-ad_hd.mp4
1714542,铁锅炖大鹅有多香？两人盗走饭店20只大鹅，不到一天吃掉两只,https://video.pearvideo.com/mp4/adshort/20210101/cont-1714542-15556761_adpkg-ad_hd.mp4
1714537,村民称在银行存款百万取不出，银行：是前员工个人借贷,https://video.pearvideo.com/mp4/adshort/20210101/cont-1714537-15556746_adpkg-ad_hd.mp4
1714523,厦门重点岗位人群接种新冠疫苗，医生介绍接种细节,https://video.pearvideo.com/mp4/adshort/20210101/cont-1714523-15556713_adpkg-ad_hd.mp4
1714539,重庆男子12小时拍摄解放碑跨年夜:10点前安保多,游客比往年少,https://video.pearvideo.com/mp4/adshort/20210101/cont-1714539-15556756_adpkg-ad_hd.mp4
